application_id,channel,region,annual_income_k,requested_amount_k,bureau_score,dti_ratio,utilization_rate,delinquency_12m,inquiries_6m,employment_tenure_mo,recent_cash_buffer_mo,thin_file_flag,target_default,pd_estimate,score,decision,reason_1,reason_2,reason_3
APP-00512,direct,west,73.87,21.85,703,0.3515,0.7866,0,1,59.2,2.86,0,0,0.240129,718,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_BUREAU_SCORE
APP-00513,branch,west,37.9,17.89,700,0.5385,0.7669,1,0,54.4,5.66,0,0,0.381175,640,review,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-00514,branch,south,81.78,14.86,694,0.7735,0.5507,0,2,2.0,2.89,1,1,0.488218,581,decline,HIGH_DTI,HIGH_UTILIZATION,THIN_CREDIT_FILE
APP-00515,branch,west,57.89,8.68,676,0.508,0.2994,1,4,34.1,4.54,1,0,0.554925,545,decline,HIGH_DTI,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING
APP-00516,direct,midwest,95.82,26.72,815,0.2588,0.3149,0,3,93.4,1.86,0,0,0.173541,755,approve,RECENT_CREDIT_SEEKING,HIGH_DTI,HIGH_UTILIZATION
APP-00517,broker,south,141.01,20.16,698,0.1418,0.6358,0,1,31.6,8.38,0,1,0.183059,749,approve,HIGH_UTILIZATION,LOW_BUREAU_SCORE,HIGH_DTI
APP-00518,direct,northeast,137.0,18.85,600,0.4479,0.6521,1,3,84.2,3.0,1,1,0.748815,438,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_DELINQUENCY
APP-00519,direct,midwest,111.53,30.46,782,0.1159,0.6469,1,1,20.4,5.02,0,0,0.23155,723,approve,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-00520,broker,south,69.3,28.18,670,0.7562,0.5726,0,6,43.3,0.2,0,1,0.556642,544,decline,HIGH_DTI,RECENT_CREDIT_SEEKING,LOW_BUREAU_SCORE
APP-00521,branch,northeast,120.46,24.6,672,0.561,0.279,0,2,25.1,3.41,1,0,0.384278,639,review,HIGH_DTI,LOW_BUREAU_SCORE,THIN_CREDIT_FILE
APP-00522,direct,northeast,81.97,28.91,729,0.3885,0.5212,0,0,54.3,2.8,1,0,0.216177,731,approve,HIGH_DTI,HIGH_UTILIZATION,THIN_CREDIT_FILE
APP-00523,broker,west,120.85,21.49,804,0.1026,0.5962,0,0,56.9,8.06,0,0,0.12527,781,approve,HIGH_UTILIZATION,HIGH_DTI,
APP-00524,branch,south,83.6,15.88,712,0.8569,0.7132,1,4,69.6,6.35,0,0,0.572668,535,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-00525,branch,midwest,76.79,15.28,643,0.3008,0.496,2,4,57.6,6.73,1,1,0.726378,450,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING
APP-00526,branch,midwest,96.99,11.42,761,0.3026,0.5601,0,3,46.2,3.91,0,1,0.211945,733,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00527,direct,south,96.33,15.22,593,0.6726,0.5665,0,1,37.3,3.02,0,1,0.570075,536,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00528,direct,midwest,50.39,13.15,682,0.2849,0.926,1,1,32.2,3.84,0,0,0.406156,627,review,HIGH_UTILIZATION,RECENT_DELINQUENCY,LOW_BUREAU_SCORE
APP-00529,broker,west,47.43,13.66,731,0.0851,0.3833,1,1,49.4,4.33,0,1,0.186817,747,approve,RECENT_DELINQUENCY,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00530,broker,south,80.96,20.88,664,0.3063,0.8075,0,0,67.3,2.73,0,1,0.286908,692,approve,HIGH_UTILIZATION,LOW_BUREAU_SCORE,HIGH_DTI
APP-00531,branch,south,53.9,20.69,608,0.3716,0.7846,1,1,48.9,5.08,0,1,0.602706,519,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-00532,branch,northeast,95.3,17.82,701,0.2523,0.6352,0,1,64.2,0.31,1,0,0.259197,707,approve,HIGH_UTILIZATION,HIGH_DTI,THIN_CREDIT_FILE
APP-00533,direct,west,102.09,20.03,698,0.5414,0.866,0,2,71.9,5.7,0,1,0.342305,662,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00534,broker,northeast,81.0,18.15,672,0.2634,0.1896,2,5,44.5,4.14,1,0,0.625029,506,decline,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING,LOW_BUREAU_SCORE
APP-00535,broker,south,96.35,13.04,676,0.06,0.4758,0,0,44.4,4.03,0,0,0.164668,759,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00536,broker,midwest,109.63,22.32,659,0.308,0.5064,0,2,11.9,1.18,0,1,0.323894,672,approve,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00537,direct,south,101.49,22.62,651,0.1384,0.242,0,1,37.9,1.04,0,0,0.213794,732,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00538,direct,midwest,106.46,26.51,783,0.0726,0.3882,2,3,34.4,5.61,0,1,0.333188,667,approve,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-00539,branch,west,40.07,16.45,643,0.1678,0.8294,2,2,59.1,6.68,0,1,0.614158,512,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00540,branch,west,79.41,17.22,754,0.3067,0.4001,0,4,42.7,5.73,1,1,0.274692,699,approve,RECENT_CREDIT_SEEKING,HIGH_DTI,THIN_CREDIT_FILE
APP-00541,broker,south,97.83,3.0,709,0.5266,0.2798,3,1,33.1,1.21,1,1,0.63377,501,decline,RECENT_DELINQUENCY,HIGH_DTI,THIN_CREDIT_FILE
APP-00542,branch,south,80.39,19.5,794,0.5834,0.5265,0,1,72.8,8.13,0,0,0.227437,725,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00543,branch,midwest,119.86,15.99,707,0.5987,0.7823,0,1,33.4,4.89,1,1,0.368955,647,review,HIGH_DTI,HIGH_UTILIZATION,THIN_CREDIT_FILE
APP-00544,direct,midwest,97.51,12.46,679,0.7672,0.5448,1,0,53.3,5.35,1,0,0.551041,547,decline,HIGH_DTI,RECENT_DELINQUENCY,LOW_BUREAU_SCORE
APP-00545,broker,midwest,91.48,14.8,685,0.4974,0.4964,0,2,53.9,5.33,0,1,0.297774,686,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00546,direct,midwest,97.05,17.06,676,0.3608,0.2704,0,0,17.5,1.64,1,0,0.268895,702,approve,HIGH_DTI,LOW_BUREAU_SCORE,THIN_CREDIT_FILE
APP-00547,direct,south,85.97,17.83,752,0.7618,0.8893,1,2,84.9,4.76,0,1,0.488895,581,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-00548,branch,northeast,84.76,28.45,656,0.28,0.419,0,2,55.1,5.29,0,1,0.289153,691,approve,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00549,direct,midwest,77.12,15.68,641,0.5299,0.7081,1,1,29.6,3.74,1,0,0.633664,501,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00550,broker,northeast,111.98,23.89,650,0.6448,0.3929,3,2,26.2,3.01,1,1,0.82538,396,decline,RECENT_DELINQUENCY,HIGH_DTI,LOW_BUREAU_SCORE
APP-00551,branch,south,71.88,9.77,699,0.1515,0.6684,0,2,30.2,7.8,1,0,0.267308,703,approve,HIGH_UTILIZATION,THIN_CREDIT_FILE,RECENT_CREDIT_SEEKING
APP-00552,direct,south,43.13,23.46,644,0.4317,0.7838,1,2,76.0,2.2,0,0,0.560372,542,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00553,branch,south,98.73,23.39,801,0.2006,0.4331,0,0,53.9,3.55,0,0,0.1259,781,approve,HIGH_UTILIZATION,HIGH_DTI,
APP-00554,branch,south,104.53,23.21,740,0.41,0.5793,1,0,32.2,1.99,0,0,0.266093,704,approve,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00555,direct,northeast,83.74,17.87,669,0.4325,0.5431,0,0,60.4,3.36,0,0,0.269283,702,approve,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00556,broker,midwest,89.97,11.48,681,0.4187,0.3413,0,6,24.2,5.37,1,1,0.452607,601,decline,RECENT_CREDIT_SEEKING,HIGH_DTI,LOW_BUREAU_SCORE
APP-00557,direct,south,92.61,25.08,656,0.8681,0.6075,0,0,9.1,1.91,1,0,0.553654,545,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00558,direct,northeast,128.81,13.01,706,0.3216,0.6324,0,1,21.1,8.25,0,0,0.210648,734,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_BUREAU_SCORE
APP-00559,direct,northeast,83.91,12.81,691,0.4671,0.6833,2,5,61.4,7.25,0,1,0.652804,491,decline,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING,HIGH_DTI
APP-00560,branch,west,122.99,22.66,683,0.59,0.0678,1,3,56.0,4.91,0,1,0.405517,627,review,HIGH_DTI,RECENT_DELINQUENCY,LOW_BUREAU_SCORE
APP-00561,direct,west,71.83,16.54,659,0.2521,0.5635,0,1,53.6,5.85,0,0,0.271382,701,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00562,direct,northeast,30.88,10.22,697,0.5096,0.3539,2,2,42.4,6.1,1,0,0.577056,533,decline,RECENT_DELINQUENCY,HIGH_DTI,THIN_CREDIT_FILE
APP-00563,direct,northeast,64.11,31.85,652,0.4901,0.47,0,1,39.5,3.33,1,1,0.416774,621,review,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00564,broker,south,104.48,31.81,731,0.2697,0.8282,0,2,98.3,2.9,0,1,0.217399,730,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00565,branch,northeast,76.68,32.98,634,0.6143,0.4355,1,2,40.3,4.46,0,1,0.580744,531,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_DELINQUENCY
APP-00566,branch,northeast,88.89,30.14,729,0.2477,0.4144,0,0,53.0,3.72,0,0,0.131359,778,approve,HIGH_DTI,HIGH_UTILIZATION,
APP-00567,branch,midwest,45.57,18.29,742,0.5487,0.7335,0,4,79.3,3.29,0,1,0.327405,670,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00568,direct,midwest,78.75,19.48,674,0.603,0.6225,1,3,64.6,6.15,0,1,0.539421,553,decline,HIGH_DTI,RECENT_DELINQUENCY,LOW_BUREAU_SCORE
APP-00569,direct,west,66.48,12.36,716,0.06,0.5356,0,0,61.1,5.78,0,1,0.118729,785,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_BUREAU_SCORE
APP-00570,broker,midwest,110.85,8.99,791,0.7092,0.8482,0,2,58.4,0.2,0,1,0.33703,665,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00571,broker,south,107.29,6.59,671,0.4114,0.5998,0,2,10.6,6.37,0,1,0.344408,661,approve,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00572,direct,midwest,82.49,13.33,657,0.441,0.8299,1,1,25.9,3.1,1,1,0.587094,527,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00573,branch,northeast,33.88,19.15,628,0.3741,0.6063,0,1,31.8,4.9,1,1,0.467416,593,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00574,broker,midwest,65.84,20.07,676,0.8155,0.5739,4,0,61.7,6.22,0,1,0.829771,394,decline,RECENT_DELINQUENCY,HIGH_DTI,LOW_BUREAU_SCORE
APP-00575,direct,south,94.85,21.15,604,0.4993,0.5192,0,3,42.7,5.03,1,0,0.619206,509,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00576,broker,midwest,95.54,15.37,675,0.3339,0.5533,2,3,108.2,4.37,0,1,0.565488,539,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_DTI
APP-00577,broker,west,37.01,28.42,781,0.4666,0.4995,0,1,35.4,7.09,0,0,0.197794,741,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00578,broker,northeast,29.65,26.78,701,0.6395,0.8516,0,1,52.4,0.42,1,0,0.409829,625,review,HIGH_DTI,HIGH_UTILIZATION,THIN_CREDIT_FILE
APP-00579,branch,midwest,111.08,12.32,652,0.2112,0.6696,1,1,17.8,2.55,1,0,0.505108,572,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00580,direct,midwest,123.81,24.73,668,0.3221,0.5645,2,2,66.0,4.08,0,0,0.550068,547,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00581,direct,south,70.45,19.19,552,0.577,0.5403,2,1,31.2,3.65,1,1,0.876664,368,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_DTI
APP-00582,broker,west,117.45,25.53,678,0.3476,0.6223,0,1,54.0,3.76,0,0,0.265603,704,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_BUREAU_SCORE
APP-00583,direct,northeast,24.26,13.62,679,0.3846,0.6703,0,1,47.1,3.8,0,0,0.280664,696,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_BUREAU_SCORE
APP-00584,direct,midwest,64.89,25.97,655,0.3844,0.2431,1,3,5.4,2.22,1,1,0.560974,541,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_DTI
APP-00585,branch,midwest,84.1,13.47,765,0.5655,0.8948,2,1,75.2,7.97,0,1,0.524173,562,decline,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-00586,direct,west,110.22,6.36,658,0.3377,0.4176,0,2,63.7,5.26,0,0,0.300568,685,approve,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00587,direct,midwest,75.39,20.16,623,0.5706,0.4963,1,2,18.9,4.63,1,1,0.689904,471,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_DELINQUENCY
APP-00588,branch,midwest,85.87,10.8,638,0.7319,0.3721,0,0,118.8,6.33,0,0,0.401776,629,review,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00589,direct,midwest,100.14,17.9,736,0.5746,0.5269,0,0,68.6,2.01,0,0,0.203539,738,approve,HIGH_DTI,HIGH_UTILIZATION,
APP-00590,direct,south,49.37,28.52,698,0.2101,0.7833,0,1,61.9,2.85,0,0,0.215741,731,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_BUREAU_SCORE
APP-00591,direct,west,80.83,9.53,754,0.1599,0.2711,0,1,56.1,4.28,0,1,0.120576,784,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00592,branch,west,115.93,17.43,713,0.2696,0.8524,1,4,55.4,5.24,0,1,0.40186,629,review,HIGH_UTILIZATION,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING
APP-00593,branch,west,148.15,10.76,736,0.8286,0.1699,0,3,38.7,1.65,1,0,0.359197,652,approve,HIGH_DTI,RECENT_CREDIT_SEEKING,THIN_CREDIT_FILE
APP-00594,direct,midwest,63.48,21.54,608,0.6926,0.3054,1,2,73.7,5.06,1,0,0.718677,455,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_DELINQUENCY
APP-00595,branch,south,56.52,19.39,698,0.4709,0.3242,3,1,66.6,5.76,0,1,0.573295,535,decline,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-00596,direct,south,60.35,22.91,555,0.2544,0.6519,1,1,44.9,2.39,1,1,0.741324,442,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00597,branch,south,101.02,8.93,742,0.4871,0.1119,0,0,42.3,4.46,0,0,0.141714,772,approve,HIGH_DTI,HIGH_UTILIZATION,
APP-00598,direct,midwest,58.24,10.8,571,0.3815,0.7415,4,2,65.9,3.49,1,1,0.944878,330,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00599,direct,south,109.67,19.7,670,0.326,0.6284,0,2,43.4,4.8,0,0,0.3045,683,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00600,branch,west,132.95,10.1,617,0.3105,0.878,0,4,38.3,3.23,1,0,0.622647,508,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00601,branch,west,78.13,3.0,664,0.5019,0.7878,0,3,32.2,4.41,1,0,0.514118,567,decline,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00602,direct,west,57.55,26.67,673,0.3118,0.7763,0,3,91.3,8.09,0,1,0.346807,659,approve,HIGH_UTILIZATION,LOW_BUREAU_SCORE,HIGH_DTI
APP-00603,direct,south,74.55,17.53,633,0.622,0.1259,0,2,53.5,3.33,1,1,0.477122,588,decline,LOW_BUREAU_SCORE,HIGH_DTI,THIN_CREDIT_FILE
APP-00604,broker,northeast,45.91,23.47,709,0.5311,0.5592,1,1,71.2,5.38,0,0,0.349689,658,approve,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00605,branch,northeast,90.37,3.94,692,0.2149,0.2251,0,2,68.4,2.7,0,0,0.179456,751,approve,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00606,direct,west,94.02,20.29,663,0.4418,0.5784,0,1,54.7,5.75,0,0,0.317644,675,approve,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00607,branch,west,139.53,15.55,698,0.2786,0.2177,0,2,41.1,2.14,0,0,0.181773,750,approve,HIGH_DTI,RECENT_CREDIT_SEEKING,LOW_BUREAU_SCORE
APP-00608,direct,south,100.42,14.3,661,0.8633,0.404,0,2,58.1,2.68,1,0,0.536742,555,decline,HIGH_DTI,LOW_BUREAU_SCORE,THIN_CREDIT_FILE
APP-00609,broker,midwest,112.51,17.6,753,0.5836,0.4085,0,2,74.0,4.47,0,0,0.234436,721,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00610,direct,northeast,65.92,15.17,684,0.3139,0.207,0,2,45.8,2.75,0,1,0.211487,734,approve,HIGH_DTI,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING
APP-00611,branch,south,41.86,16.58,618,0.5602,0.3887,0,2,19.4,4.76,1,1,0.555388,545,decline,LOW_BUREAU_SCORE,HIGH_DTI,THIN_CREDIT_FILE
APP-00612,direct,south,58.64,8.82,721,0.4607,0.1959,0,3,77.7,6.71,0,0,0.200717,740,approve,HIGH_DTI,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-00613,direct,northeast,56.27,17.37,739,0.2381,0.6978,0,1,28.2,8.33,0,0,0.174561,754,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00614,broker,midwest,95.73,13.28,687,0.2077,0.8438,2,0,70.3,3.52,0,1,0.450177,602,decline,RECENT_DELINQUENCY,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00615,direct,midwest,96.69,16.12,776,0.87,0.2773,0,2,56.4,3.23,0,0,0.288911,691,approve,HIGH_DTI,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-00616,branch,south,114.2,12.79,761,0.3665,0.7345,0,1,84.4,7.72,0,0,0.205327,737,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00617,branch,midwest,64.33,17.72,680,0.5972,0.4962,0,4,66.2,8.15,0,1,0.39867,631,review,HIGH_DTI,RECENT_CREDIT_SEEKING,LOW_BUREAU_SCORE
APP-00618,broker,northeast,120.09,8.44,669,0.7978,0.3701,0,5,72.8,6.68,0,0,0.502007,574,decline,HIGH_DTI,RECENT_CREDIT_SEEKING,LOW_BUREAU_SCORE
APP-00619,branch,south,55.08,19.19,741,0.3722,0.4643,1,0,57.3,3.34,0,0,0.239806,718,approve,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-00620,branch,midwest,79.6,19.02,726,0.1333,0.7924,0,1,66.8,5.82,0,1,0.165035,759,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00621,branch,northeast,87.07,18.67,673,0.4668,0.5085,1,3,2.0,1.59,1,1,0.597099,522,decline,HIGH_DTI,RECENT_DELINQUENCY,LOW_BUREAU_SCORE
APP-00622,branch,west,79.37,12.94,651,0.7485,0.8271,1,0,68.2,2.7,0,0,0.590458,525,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00623,direct,midwest,119.26,25.02,684,0.3334,0.5442,0,2,60.3,4.03,0,0,0.263043,705,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00624,branch,midwest,144.4,19.76,711,0.2628,0.3082,0,0,34.7,4.13,0,0,0.135341,776,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00625,direct,south,92.11,20.12,619,0.2619,0.6835,1,1,59.5,5.75,0,0,0.518635,565,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00626,direct,west,91.16,14.83,685,0.5726,0.5677,1,5,59.0,4.71,0,1,0.554223,545,decline,HIGH_DTI,RECENT_CREDIT_SEEKING,RECENT_DELINQUENCY
APP-00627,direct,northeast,30.59,15.72,688,0.8278,0.9639,0,2,24.5,3.1,1,0,0.560401,542,decline,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00628,broker,northeast,81.23,25.86,676,0.4136,0.5196,0,0,39.0,6.55,0,1,0.246689,714,approve,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00629,direct,northeast,41.96,40.72,709,0.4873,0.3448,0,2,47.1,4.16,1,1,0.286143,693,approve,HIGH_DTI,THIN_CREDIT_FILE,HIGH_UTILIZATION
APP-00630,broker,west,130.48,11.67,705,0.3316,0.31,0,2,72.9,1.12,0,0,0.192017,744,approve,HIGH_DTI,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-00631,branch,south,81.64,25.55,646,0.208,0.7387,0,2,75.7,2.89,1,0,0.422347,618,review,LOW_BUREAU_SCORE,HIGH_UTILIZATION,THIN_CREDIT_FILE
APP-00632,branch,south,92.7,15.77,701,0.2868,0.5769,1,2,31.2,4.24,1,0,0.404004,628,review,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-00633,direct,west,108.05,13.84,713,0.7461,0.1716,0,3,88.0,5.85,0,0,0.280209,696,approve,HIGH_DTI,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-00634,branch,northeast,114.66,30.18,759,0.5431,0.4857,0,1,56.1,5.26,0,0,0.212779,733,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00635,broker,south,56.99,15.51,640,0.3941,0.203,3,4,2.0,3.64,1,1,0.832401,392,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_DTI
APP-00636,broker,south,108.47,30.61,690,0.2029,0.5012,1,2,32.0,4.79,0,1,0.316006,676,approve,RECENT_DELINQUENCY,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00637,direct,midwest,130.27,27.77,619,0.1774,0.5137,1,0,78.5,10.34,0,1,0.425704,616,review,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00638,branch,south,24.0,7.7,651,0.7282,0.4742,0,3,78.0,2.25,1,0,0.56388,540,decline,HIGH_DTI,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING
APP-00639,broker,west,99.99,12.3,726,0.6262,0.3661,0,0,56.2,3.91,1,0,0.251808,712,approve,HIGH_DTI,THIN_CREDIT_FILE,HIGH_UTILIZATION
APP-00640,branch,northeast,59.0,14.78,736,0.3024,0.2708,1,3,71.7,4.59,0,0,0.267711,703,approve,RECENT_DELINQUENCY,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00641,branch,south,84.54,28.16,690,0.4325,0.9031,0,3,54.5,1.55,0,0,0.364691,649,review,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00642,branch,northeast,38.05,24.19,719,0.2451,0.1409,0,1,6.9,4.91,0,0,0.137744,774,approve,HIGH_DTI,RECENT_CREDIT_SEEKING,SHORT_EMPLOYMENT_TENURE
APP-00643,broker,midwest,127.53,8.21,691,0.2121,0.9291,1,3,75.3,6.94,0,1,0.42286,617,review,HIGH_UTILIZATION,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING
APP-00644,branch,south,113.64,21.19,642,0.3696,0.6763,1,3,57.1,2.78,1,0,0.635993,500,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00645,branch,west,106.37,16.47,696,0.358,0.7506,0,2,55.7,8.08,0,0,0.275615,698,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00646,branch,south,65.83,14.61,748,0.2995,0.5996,1,0,47.9,5.84,0,0,0.241041,717,approve,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-00647,branch,south,73.59,14.38,645,0.1335,0.3941,0,1,13.4,6.09,1,0,0.3278,670,approve,LOW_BUREAU_SCORE,THIN_CREDIT_FILE,HIGH_UTILIZATION
APP-00648,direct,south,109.28,19.76,747,0.6017,0.706,0,2,108.4,5.83,0,1,0.282904,694,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00649,branch,west,103.77,17.64,702,0.431,0.9235,1,1,58.3,1.36,1,1,0.482666,585,decline,HIGH_UTILIZATION,HIGH_DTI,RECENT_DELINQUENCY
APP-00650,broker,west,75.02,26.43,795,0.358,0.6273,0,3,80.5,5.68,1,0,0.297912,686,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00651,broker,northeast,79.3,9.12,686,0.6654,0.4173,1,5,16.2,1.85,1,0,0.646599,494,decline,HIGH_DTI,RECENT_CREDIT_SEEKING,RECENT_DELINQUENCY
APP-00652,direct,northeast,78.7,20.32,699,0.3952,0.7656,0,1,34.3,2.34,0,0,0.255989,709,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_BUREAU_SCORE
APP-00653,direct,south,93.25,12.85,716,0.524,0.705,1,1,44.8,8.56,0,1,0.356102,654,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-00654,branch,west,89.95,11.13,647,0.1735,0.3106,0,3,48.4,3.17,1,1,0.36131,651,review,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING,THIN_CREDIT_FILE
APP-00655,direct,northeast,84.91,30.36,758,0.3795,0.6864,2,0,27.9,4.33,1,1,0.471794,591,decline,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
