loan_id,segment_id,segment_name,current_balance,orig_balance,remaining_term_quarters,risk_rating,fico,ltv_ratio,dti_ratio,dscr,utilization_rate,payment_shock_index,delinquency_flag,collateral_buffer,region
RRB-00876,residential_mortgage,Residential Mortgage,486827.72,523028.31,15,7,736,0.5584,0.4597,1.2729,0.1797,0.2862,0,0.8952,Southeast
RRB-00877,residential_mortgage,Residential Mortgage,290619.77,357124.87,16,5,759,0.7092,0.3192,1.1935,0.1512,0.1712,0,1.0223,Northeast
RRB-00878,residential_mortgage,Residential Mortgage,488972.06,701214.88,20,6,753,0.8926,0.4419,1.1789,0.215,0.282,0,1.1423,Midwest
RRB-00879,residential_mortgage,Residential Mortgage,532075.35,650637.06,21,7,655,0.6859,0.2776,1.0451,0.0927,0.2465,0,0.8139,Southeast
RRB-00880,residential_mortgage,Residential Mortgage,292680.75,394313.63,16,5,705,0.7987,0.4414,1.3773,0.2214,0.3037,0,0.8122,Northeast
RRB-00881,residential_mortgage,Residential Mortgage,462691.49,594156.87,13,7,781,0.9054,0.4287,1.2036,0.2053,0.2672,0,0.9597,Mountain
RRB-00882,residential_mortgage,Residential Mortgage,471481.35,602007.95,18,4,689,0.6436,0.2577,1.0587,0.1993,0.0581,0,0.8151,Southeast
RRB-00883,residential_mortgage,Residential Mortgage,423364.62,527708.91,8,3,713,0.5475,0.2873,1.2749,0.0812,0.0728,0,0.9395,Midwest
RRB-00884,residential_mortgage,Residential Mortgage,230323.8,296049.49,16,6,723,0.4886,0.3353,1.0713,0.2382,0.1013,0,0.8108,Southeast
RRB-00885,residential_mortgage,Residential Mortgage,351775.64,452076.82,22,3,777,0.5274,0.3682,1.4047,0.1441,0.16,0,0.9377,Northeast
RRB-00886,residential_mortgage,Residential Mortgage,500837.04,582983.74,9,3,723,0.8619,0.4211,1.167,0.2278,0.2665,0,1.1023,Midwest
RRB-00887,residential_mortgage,Residential Mortgage,470714.26,606825.98,16,6,685,0.7759,0.4471,1.3899,0.0948,0.2107,0,0.7615,Midwest
RRB-00888,residential_mortgage,Residential Mortgage,404391.97,490487.57,11,2,701,0.6066,0.2542,1.2711,0.1744,0.0514,0,0.9524,Southeast
RRB-00889,residential_mortgage,Residential Mortgage,115071.32,145923.88,22,6,748,0.7709,0.3505,1.4125,0.1932,0.2123,0,0.7745,Southeast
RRB-00890,residential_mortgage,Residential Mortgage,109686.24,151149.26,11,6,680,0.5225,0.3188,1.0582,0.228,0.3173,0,0.8702,Mountain
RRB-00891,residential_mortgage,Residential Mortgage,405772.53,456858.08,14,2,705,0.5493,0.2438,1.2463,0.1326,0.0587,0,0.9196,Midwest
RRB-00892,residential_mortgage,Residential Mortgage,268001.61,340347.57,10,4,670,0.5766,0.3384,1.0275,0.1743,0.1092,0,0.9214,Mountain
RRB-00893,residential_mortgage,Residential Mortgage,515895.71,590531.48,22,6,749,0.5596,0.4129,1.2891,0.217,0.2324,0,0.7885,Southeast
RRB-00894,residential_mortgage,Residential Mortgage,533480.9,587596.23,20,4,684,0.527,0.485,1.1701,0.2371,0.2871,0,0.8375,Mountain
RRB-00895,residential_mortgage,Residential Mortgage,317367.51,449247.52,10,2,797,0.8967,0.2362,1.2843,0.2293,0.1899,0,1.0569,Midwest
RRB-00896,residential_mortgage,Residential Mortgage,172335.15,243611.09,20,3,724,0.8503,0.4005,1.2268,0.1183,0.3359,0,0.9771,Southeast
RRB-00897,residential_mortgage,Residential Mortgage,332260.59,437653.35,11,3,689,0.7932,0.4999,1.3832,0.1556,0.2357,0,0.9911,Midwest
RRB-00898,residential_mortgage,Residential Mortgage,255088.77,319247.3,8,4,689,0.688,0.3577,1.0302,0.0913,0.0716,0,0.8635,Midwest
RRB-00899,residential_mortgage,Residential Mortgage,215218.25,307022.52,15,7,689,0.8128,0.4285,1.3204,0.2272,0.1419,0,0.9644,Southeast
RRB-00900,residential_mortgage,Residential Mortgage,408282.23,480091.03,14,6,693,0.8216,0.4301,1.3279,0.1016,0.2087,0,1.0122,Mountain
RRB-00901,residential_mortgage,Residential Mortgage,208657.53,280817.73,16,3,769,0.7202,0.2134,1.0802,0.1491,0.3337,0,0.9258,Midwest
RRB-00902,residential_mortgage,Residential Mortgage,238743.76,285519.88,24,4,741,0.5962,0.3664,1.0012,0.0674,0.0526,0,0.7744,Southeast
RRB-00903,residential_mortgage,Residential Mortgage,166988.7,196814.67,15,3,767,0.537,0.4155,1.3428,0.0558,0.2278,0,0.8615,Southeast
RRB-00904,residential_mortgage,Residential Mortgage,129454.86,139810.83,17,4,788,0.6131,0.4292,1.3827,0.2352,0.1783,0,1.018,Midwest
RRB-00905,residential_mortgage,Residential Mortgage,237299.87,312979.16,10,2,697,0.5425,0.4232,1.4056,0.1539,0.1087,0,1.0864,Northeast
RRB-00906,residential_mortgage,Residential Mortgage,215095.96,291589.3,8,3,735,0.5414,0.189,1.2178,0.247,0.0713,0,1.0856,Midwest
RRB-00907,residential_mortgage,Residential Mortgage,226299.72,277953.2,22,3,785,0.7281,0.2775,1.1976,0.0614,0.1484,0,0.9683,Northeast
RRB-00908,residential_mortgage,Residential Mortgage,135845.66,170881.87,22,6,765,0.6628,0.2259,1.1223,0.248,0.2708,0,0.8226,Midwest
RRB-00909,residential_mortgage,Residential Mortgage,359005.14,449033.94,14,2,659,0.8621,0.2331,1.2913,0.1225,0.0685,0,1.0199,Northeast
RRB-00910,residential_mortgage,Residential Mortgage,363459.86,477114.82,11,5,730,0.7312,0.2888,1.2932,0.0628,0.1907,0,0.8848,Southeast
RRB-00911,residential_mortgage,Residential Mortgage,187311.52,264395.91,15,4,663,0.5824,0.4494,1.2389,0.1713,0.2396,0,0.8045,Midwest
RRB-00912,residential_mortgage,Residential Mortgage,475247.13,620020.35,8,6,694,0.7473,0.2686,1.2072,0.1365,0.1513,0,0.851,Mountain
RRB-00913,residential_mortgage,Residential Mortgage,305380.07,365060.27,20,3,687,0.6987,0.1617,1.2954,0.2143,0.2719,0,1.0839,Midwest
RRB-00914,residential_mortgage,Residential Mortgage,137143.19,144063.89,18,3,698,0.6586,0.3712,1.1832,0.1429,0.2108,0,1.0193,Northeast
RRB-00915,residential_mortgage,Residential Mortgage,232703.66,278386.38,22,6,793,0.5633,0.2968,1.0192,0.0777,0.2829,0,1.1202,Mountain
RRB-00916,residential_mortgage,Residential Mortgage,446193.37,610701.3,24,7,800,0.7762,0.3942,1.2437,0.2354,0.0837,0,1.1396,Northeast
RRB-00917,residential_mortgage,Residential Mortgage,301957.18,337235.71,15,5,694,0.5845,0.3,1.3594,0.1188,0.1833,0,0.862,Mountain
RRB-00918,residential_mortgage,Residential Mortgage,106354.7,118232.63,8,3,792,0.8627,0.2251,1.3481,0.2398,0.1575,0,1.0147,Midwest
RRB-00919,residential_mortgage,Residential Mortgage,106181.24,132691.1,9,2,664,0.7631,0.4726,1.4086,0.1986,0.0966,1,0.933,Northeast
RRB-00920,residential_mortgage,Residential Mortgage,360739.85,424166.98,11,6,661,0.5198,0.2859,1.4196,0.2504,0.2847,0,0.834,Northeast
RRB-00921,residential_mortgage,Residential Mortgage,163258.4,183008.78,21,6,689,0.6848,0.3031,1.0735,0.2325,0.3066,0,1.0874,Midwest
RRB-00922,residential_mortgage,Residential Mortgage,206598.55,232388.63,16,5,694,0.6878,0.348,1.4195,0.2601,0.2879,0,0.8344,Mountain
RRB-00923,residential_mortgage,Residential Mortgage,390756.68,498472.39,14,6,734,0.7811,0.4747,1.3087,0.1043,0.2585,0,1.1481,Southeast
RRB-00924,residential_mortgage,Residential Mortgage,224527.78,270863.17,20,2,742,0.6449,0.3173,1.4159,0.1275,0.0885,0,1.0757,Mountain
RRB-00925,residential_mortgage,Residential Mortgage,174148.61,195079.41,24,6,754,0.714,0.4918,1.2902,0.1627,0.3164,0,0.8738,Midwest
RRB-00926,residential_mortgage,Residential Mortgage,533824.01,636557.46,10,4,700,0.6321,0.298,1.1653,0.0947,0.2533,0,0.7796,Midwest
RRB-00927,residential_mortgage,Residential Mortgage,341970.79,419891.58,24,4,735,0.5726,0.3144,1.2418,0.2024,0.1826,0,1.064,Midwest
RRB-00928,residential_mortgage,Residential Mortgage,418530.5,480334.31,11,3,778,0.6329,0.2612,1.0386,0.1053,0.3086,0,0.7522,Southeast
RRB-00929,residential_mortgage,Residential Mortgage,364276.8,429885.42,13,3,770,0.776,0.4438,1.3352,0.255,0.1405,0,0.7958,Northeast
RRB-00930,residential_mortgage,Residential Mortgage,182361.08,250595.51,17,5,782,0.5405,0.1905,1.1307,0.2183,0.3234,0,0.9653,Northeast
RRB-00931,residential_mortgage,Residential Mortgage,189838.26,261842.85,23,5,801,0.4975,0.2166,1.0,0.1618,0.0904,0,1.1153,Midwest
RRB-00932,residential_mortgage,Residential Mortgage,127983.6,149406.0,22,7,793,0.4891,0.3314,1.0463,0.159,0.3164,0,1.0021,Mountain
RRB-00933,residential_mortgage,Residential Mortgage,504163.72,633024.87,17,6,746,0.7421,0.465,1.15,0.1959,0.2641,0,1.0691,Midwest
RRB-00934,residential_mortgage,Residential Mortgage,421172.58,477489.81,10,7,740,0.5895,0.1813,1.3727,0.137,0.2013,0,0.7968,Mountain
RRB-00935,residential_mortgage,Residential Mortgage,527950.87,747171.76,19,5,749,0.5475,0.4743,1.1083,0.202,0.3015,0,1.0472,Mountain
RRB-00936,residential_mortgage,Residential Mortgage,517025.93,654851.68,16,3,657,0.5864,0.2007,1.0565,0.072,0.2159,0,0.7857,Mountain
RRB-00937,residential_mortgage,Residential Mortgage,348111.15,441063.01,16,4,718,0.8963,0.4154,1.2124,0.0986,0.3024,0,1.0586,Midwest
RRB-00938,residential_mortgage,Residential Mortgage,262153.33,285302.84,16,6,679,0.4908,0.3528,1.0276,0.1937,0.2164,0,0.8694,Northeast
RRB-00939,residential_mortgage,Residential Mortgage,429090.32,459174.47,15,3,690,0.9025,0.4282,1.2384,0.1399,0.1547,0,0.9447,Southeast
RRB-00940,residential_mortgage,Residential Mortgage,275449.46,320334.83,16,7,671,0.6391,0.3357,1.0933,0.0754,0.1273,0,0.7907,Mountain
RRB-00941,residential_mortgage,Residential Mortgage,205844.25,220788.18,12,4,762,0.8771,0.4295,1.3666,0.1389,0.1977,0,1.0665,Southeast
RRB-00942,residential_mortgage,Residential Mortgage,384303.31,430141.03,9,3,752,0.7664,0.3129,1.193,0.0539,0.2146,0,0.8325,Southeast
RRB-00943,residential_mortgage,Residential Mortgage,356022.81,503851.76,15,2,791,0.4998,0.2339,1.3387,0.1497,0.1813,0,0.8242,Mountain
RRB-00944,residential_mortgage,Residential Mortgage,363553.85,467311.03,14,5,751,0.5905,0.4207,1.1451,0.0527,0.2769,0,0.8701,Southeast
RRB-00945,residential_mortgage,Residential Mortgage,289388.76,333622.23,12,4,715,0.5088,0.4736,1.1674,0.1429,0.3354,0,1.0967,Northeast
RRB-00946,residential_mortgage,Residential Mortgage,154788.91,197257.87,15,6,805,0.7638,0.1937,1.1189,0.0865,0.2716,0,1.0276,Northeast
RRB-00947,residential_mortgage,Residential Mortgage,485158.18,657308.08,15,5,702,0.5669,0.4862,1.0756,0.2697,0.1909,0,1.1022,Northeast
RRB-00948,residential_mortgage,Residential Mortgage,341996.31,379579.31,23,4,775,0.8488,0.3329,1.0659,0.057,0.3133,0,1.0153,Mountain
RRB-00949,residential_mortgage,Residential Mortgage,490979.61,706200.05,15,4,715,0.4935,0.2305,1.0096,0.2713,0.0568,0,0.8743,Midwest
RRB-00950,residential_mortgage,Residential Mortgage,374966.68,509573.98,18,6,660,0.9081,0.2344,1.3395,0.1731,0.3304,0,0.8953,Mountain
RRB-00951,residential_mortgage,Residential Mortgage,463924.32,602624.99,16,3,779,0.814,0.2359,1.3981,0.1339,0.277,0,0.883,Mountain
RRB-00952,residential_mortgage,Residential Mortgage,407618.97,577202.42,8,5,745,0.6283,0.4303,1.1354,0.0915,0.321,0,1.0178,Midwest
RRB-00953,residential_mortgage,Residential Mortgage,167877.82,201631.08,14,5,695,0.7669,0.1725,1.0862,0.1876,0.1321,0,0.7981,Midwest
RRB-00954,residential_mortgage,Residential Mortgage,217195.88,308945.09,18,3,759,0.5639,0.4179,1.3015,0.0969,0.2454,0,1.032,Southeast
RRB-00955,residential_mortgage,Residential Mortgage,399692.98,473483.54,20,6,777,0.6352,0.4862,1.183,0.2715,0.0891,0,0.8555,Midwest
RRB-00956,residential_mortgage,Residential Mortgage,241417.71,336816.28,12,5,667,0.4981,0.4501,1.0311,0.2742,0.3371,0,1.0424,Southeast
RRB-00957,residential_mortgage,Residential Mortgage,242133.29,310472.08,23,4,655,0.6348,0.1836,1.3454,0.2593,0.3132,0,0.79,Midwest
RRB-00958,residential_mortgage,Residential Mortgage,274551.99,320702.52,17,5,700,0.7394,0.3579,1.1104,0.1434,0.0578,0,1.0276,Mountain
RRB-00959,residential_mortgage,Residential Mortgage,268388.31,342374.25,11,7,675,0.5524,0.3067,1.2939,0.2641,0.0838,0,1.1417,Southeast
RRB-00960,residential_mortgage,Residential Mortgage,422324.5,533431.91,12,3,703,0.8934,0.3641,1.2139,0.2138,0.335,1,0.7567,Midwest
RRB-00961,consumer_unsecured,Consumer Unsecured,17512.36,20476.45,8,6,692,0.0,0.5607,1.0,0.7205,0.483,0,0.7626,Midwest
RRB-00962,consumer_unsecured,Consumer Unsecured,5358.32,7351.81,8,7,732,0.0,0.5683,1.0,0.2866,0.137,0,0.8236,Southeast
RRB-00963,consumer_unsecured,Consumer Unsecured,9439.96,11159.62,10,7,661,0.0,0.519,1.0,0.8003,0.3005,0,1.119,Mountain
RRB-00964,consumer_unsecured,Consumer Unsecured,27660.63,33310.24,10,10,676,0.0,0.5666,1.0,0.2784,0.4198,1,0.9906,Midwest
RRB-00965,consumer_unsecured,Consumer Unsecured,8219.18,11904.22,5,5,592,0.0,0.2319,1.0,0.6746,0.5031,0,1.0742,Northeast
RRB-00966,consumer_unsecured,Consumer Unsecured,7006.76,7455.43,6,7,713,0.0,0.4662,1.0,0.4772,0.4511,0,0.9933,Northeast
RRB-00967,consumer_unsecured,Consumer Unsecured,15239.67,18055.4,10,5,601,0.0,0.3314,1.0,0.8925,0.2665,0,1.1222,Northeast
RRB-00968,consumer_unsecured,Consumer Unsecured,24377.1,33005.37,4,9,585,0.0,0.5207,1.0,0.3277,0.0976,0,0.8889,Northeast
RRB-00969,consumer_unsecured,Consumer Unsecured,24127.77,28202.78,8,10,591,0.0,0.4612,1.0,0.9234,0.1071,0,1.0087,Midwest
RRB-00970,consumer_unsecured,Consumer Unsecured,3458.37,4438.54,5,5,710,0.0,0.523,1.0,0.7831,0.1714,1,0.9647,Mountain
RRB-00971,consumer_unsecured,Consumer Unsecured,18301.84,21244.63,6,6,656,0.0,0.4382,1.0,0.658,0.5146,0,0.7893,Midwest
RRB-00972,consumer_unsecured,Consumer Unsecured,14085.79,16520.32,3,10,620,0.0,0.3135,1.0,0.7209,0.4303,1,0.8888,Midwest
RRB-00973,consumer_unsecured,Consumer Unsecured,17689.97,22826.69,7,8,717,0.0,0.3098,1.0,0.7168,0.2027,0,1.0835,Southeast
RRB-00974,consumer_unsecured,Consumer Unsecured,28420.95,34657.29,9,7,733,0.0,0.5623,1.0,0.6918,0.1619,0,0.8343,Mountain
RRB-00975,consumer_unsecured,Consumer Unsecured,25158.03,33532.88,5,10,599,0.0,0.3802,1.0,0.8571,0.5151,0,1.0211,Northeast
RRB-00976,consumer_unsecured,Consumer Unsecured,22448.72,26843.45,7,5,638,0.0,0.4476,1.0,0.3564,0.3752,0,0.7943,Northeast
RRB-00977,consumer_unsecured,Consumer Unsecured,18206.16,22928.25,4,8,691,0.0,0.5682,1.0,0.93,0.2946,0,0.8401,Northeast
RRB-00978,consumer_unsecured,Consumer Unsecured,29133.91,33224.6,11,10,620,0.0,0.3451,1.0,0.5858,0.0942,0,0.8338,Midwest
RRB-00979,consumer_unsecured,Consumer Unsecured,20729.53,23927.33,3,6,662,0.0,0.222,1.0,0.354,0.5076,0,1.1348,Mountain
RRB-00980,consumer_unsecured,Consumer Unsecured,6423.45,8825.8,5,6,678,0.0,0.4523,1.0,0.5108,0.4057,0,1.0136,Midwest
RRB-00981,consumer_unsecured,Consumer Unsecured,28769.13,36048.99,9,10,713,0.0,0.5095,1.0,0.9048,0.4506,1,1.1007,Midwest
RRB-00982,consumer_unsecured,Consumer Unsecured,21483.35,30018.19,10,7,715,0.0,0.3197,1.0,0.8682,0.1348,0,1.0542,Northeast
RRB-00983,consumer_unsecured,Consumer Unsecured,8056.62,10039.37,7,6,655,0.0,0.3903,1.0,0.4007,0.5111,0,0.7926,Northeast
RRB-00984,consumer_unsecured,Consumer Unsecured,12755.43,16438.29,10,9,614,0.0,0.3118,1.0,0.3953,0.1531,0,0.9341,Mountain
RRB-00985,consumer_unsecured,Consumer Unsecured,25282.07,32753.55,12,8,654,0.0,0.4217,1.0,0.6879,0.3173,0,1.0395,Northeast
RRB-00986,consumer_unsecured,Consumer Unsecured,13789.04,18648.57,6,10,720,0.0,0.2025,1.0,0.5221,0.0878,0,1.1362,Southeast
RRB-00987,consumer_unsecured,Consumer Unsecured,29849.96,35796.79,11,9,623,0.0,0.6057,1.0,0.5209,0.1409,0,0.8368,Midwest
RRB-00988,consumer_unsecured,Consumer Unsecured,22396.81,30436.26,3,10,604,0.0,0.2337,1.0,0.6738,0.491,0,0.7742,Northeast
RRB-00989,consumer_unsecured,Consumer Unsecured,11623.03,13245.14,4,9,617,0.0,0.2269,1.0,0.8053,0.182,1,1.0063,Northeast
RRB-00990,consumer_unsecured,Consumer Unsecured,7816.76,8464.27,12,6,726,0.0,0.3024,1.0,0.7438,0.1312,0,0.8709,Midwest
RRB-00991,consumer_unsecured,Consumer Unsecured,29129.76,40710.0,5,6,696,0.0,0.5239,1.0,0.9151,0.4116,0,1.0462,Southeast
RRB-00992,consumer_unsecured,Consumer Unsecured,8995.61,10278.62,11,9,710,0.0,0.5636,1.0,0.7366,0.1604,0,0.8133,Southeast
RRB-00993,consumer_unsecured,Consumer Unsecured,21860.03,28592.87,3,6,657,0.0,0.5953,1.0,0.6752,0.4708,0,0.8809,Mountain
RRB-00994,consumer_unsecured,Consumer Unsecured,6180.4,8920.89,10,9,649,0.0,0.3124,1.0,0.4635,0.1444,0,1.0192,Mountain
RRB-00995,consumer_unsecured,Consumer Unsecured,4909.51,5550.72,4,6,676,0.0,0.3818,1.0,0.4909,0.2989,0,0.808,Mountain
RRB-00996,consumer_unsecured,Consumer Unsecured,28964.78,36288.64,11,6,593,0.0,0.2698,1.0,0.7682,0.0948,0,1.0103,Mountain
RRB-00997,consumer_unsecured,Consumer Unsecured,28905.38,32176.84,12,9,596,0.0,0.2811,1.0,0.6718,0.2559,0,0.8696,Northeast
RRB-00998,consumer_unsecured,Consumer Unsecured,12502.63,14233.67,10,7,731,0.0,0.5257,1.0,0.795,0.3135,0,0.8781,Southeast
RRB-00999,consumer_unsecured,Consumer Unsecured,16094.85,19702.66,5,6,697,0.0,0.2228,1.0,0.2932,0.1345,1,0.9203,Midwest
RRB-01000,consumer_unsecured,Consumer Unsecured,24806.78,26960.95,5,5,624,0.0,0.2219,1.0,0.4496,0.1576,0,1.148,Midwest
RRB-01001,consumer_unsecured,Consumer Unsecured,3625.16,4593.29,10,5,618,0.0,0.5429,1.0,0.5981,0.1356,0,0.7538,Mountain
RRB-01002,consumer_unsecured,Consumer Unsecured,22832.43,32455.93,6,8,597,0.0,0.3786,1.0,0.7018,0.2482,0,0.8108,Midwest
RRB-01003,consumer_unsecured,Consumer Unsecured,7449.29,10023.71,9,10,600,0.0,0.3744,1.0,0.6779,0.1606,0,1.1115,Midwest
RRB-01004,consumer_unsecured,Consumer Unsecured,27474.8,36414.73,12,9,604,0.0,0.4547,1.0,0.8129,0.4939,0,0.8063,Mountain
RRB-01005,consumer_unsecured,Consumer Unsecured,8681.48,11954.58,6,9,638,0.0,0.2932,1.0,0.4727,0.2292,0,0.8037,Southeast
RRB-01006,consumer_unsecured,Consumer Unsecured,3745.57,5425.19,6,6,691,0.0,0.5303,1.0,0.9301,0.2353,0,1.0226,Northeast
RRB-01007,consumer_unsecured,Consumer Unsecured,26016.91,29258.94,12,6,586,0.0,0.5817,1.0,0.5986,0.2799,0,0.7988,Northeast
RRB-01008,consumer_unsecured,Consumer Unsecured,25490.62,32668.59,7,7,682,0.0,0.5205,1.0,0.7907,0.1529,0,0.9586,Midwest
RRB-01009,consumer_unsecured,Consumer Unsecured,26252.55,34356.03,12,10,684,0.0,0.2706,1.0,0.6896,0.3714,0,1.0306,Mountain
RRB-01010,consumer_unsecured,Consumer Unsecured,25921.28,30843.96,8,8,719,0.0,0.3152,1.0,0.8196,0.3066,0,1.1437,Midwest
RRB-01011,consumer_unsecured,Consumer Unsecured,12739.61,15283.53,10,7,687,0.0,0.2547,1.0,0.7525,0.1367,0,0.9546,Midwest
RRB-01012,consumer_unsecured,Consumer Unsecured,28279.0,33011.96,8,5,689,0.0,0.3136,1.0,0.8334,0.0942,0,0.8379,Northeast
RRB-01013,consumer_unsecured,Consumer Unsecured,30666.15,35798.34,10,6,645,0.0,0.5016,1.0,0.8063,0.1133,0,1.1251,Mountain
RRB-01014,consumer_unsecured,Consumer Unsecured,3648.17,3950.13,9,5,611,0.0,0.5873,1.0,0.403,0.2966,0,0.9179,Midwest
RRB-01015,consumer_unsecured,Consumer Unsecured,20090.75,26580.69,10,5,671,0.0,0.4998,1.0,0.4625,0.4279,0,0.8579,Mountain
RRB-01016,consumer_unsecured,Consumer Unsecured,28357.19,34053.95,8,5,684,0.0,0.292,1.0,0.8632,0.4993,0,1.0735,Southeast
RRB-01017,consumer_unsecured,Consumer Unsecured,20374.17,21607.89,8,6,685,0.0,0.4454,1.0,0.917,0.1962,0,1.0859,Midwest
RRB-01018,consumer_unsecured,Consumer Unsecured,4784.94,5142.19,9,10,668,0.0,0.209,1.0,0.5287,0.4876,0,0.9443,Northeast
RRB-01019,consumer_unsecured,Consumer Unsecured,20866.89,23115.37,11,10,599,0.0,0.2996,1.0,0.6586,0.0993,1,0.913,Northeast
RRB-01020,consumer_unsecured,Consumer Unsecured,22371.29,26627.87,4,7,717,0.0,0.5236,1.0,0.3033,0.4844,1,1.0944,Northeast
RRB-01021,consumer_unsecured,Consumer Unsecured,26472.36,29428.04,7,10,663,0.0,0.5244,1.0,0.5144,0.1331,0,0.7557,Midwest
RRB-01022,consumer_unsecured,Consumer Unsecured,9278.38,11860.5,5,9,644,0.0,0.537,1.0,0.6047,0.2567,0,1.1103,Southeast
RRB-01023,consumer_unsecured,Consumer Unsecured,4989.53,6447.22,4,7,669,0.0,0.3453,1.0,0.5147,0.1437,1,0.8233,Northeast
RRB-01024,consumer_unsecured,Consumer Unsecured,12882.66,16009.26,7,5,608,0.0,0.4152,1.0,0.6792,0.2921,0,0.7692,Northeast
RRB-01025,consumer_unsecured,Consumer Unsecured,16156.83,22980.65,5,9,669,0.0,0.2276,1.0,0.5047,0.1276,0,0.9973,Mountain
RRB-01026,consumer_unsecured,Consumer Unsecured,23087.61,32058.1,10,9,648,0.0,0.5264,1.0,0.6562,0.1063,0,0.9556,Southeast
RRB-01027,consumer_unsecured,Consumer Unsecured,10306.62,11855.4,11,5,682,0.0,0.4421,1.0,0.5218,0.1809,0,0.9408,Midwest
RRB-01028,consumer_unsecured,Consumer Unsecured,7848.74,9197.8,4,7,638,0.0,0.421,1.0,0.7284,0.4241,1,0.9721,Midwest
RRB-01029,consumer_unsecured,Consumer Unsecured,12313.31,16415.58,7,10,734,0.0,0.3887,1.0,0.4596,0.1911,0,0.8521,Midwest
RRB-01030,consumer_unsecured,Consumer Unsecured,13303.46,14669.28,11,6,694,0.0,0.2962,1.0,0.3321,0.324,0,0.9629,Northeast
RRB-01031,consumer_unsecured,Consumer Unsecured,4882.93,6679.59,6,9,714,0.0,0.5694,1.0,0.5779,0.2472,0,1.0905,Midwest
RRB-01032,consumer_unsecured,Consumer Unsecured,3207.61,3506.08,7,5,588,0.0,0.2806,1.0,0.7212,0.4204,0,0.8209,Midwest
RRB-01033,consumer_unsecured,Consumer Unsecured,16281.77,19924.86,8,6,606,0.0,0.4997,1.0,0.7858,0.5164,0,0.8562,Southeast
RRB-01034,consumer_unsecured,Consumer Unsecured,2953.96,3317.11,7,6,592,0.0,0.5664,1.0,0.4686,0.4646,0,0.8965,Southeast
RRB-01035,consumer_unsecured,Consumer Unsecured,29161.09,31397.96,10,10,645,0.0,0.4348,1.0,0.9143,0.1718,0,0.8033,Mountain
RRB-01036,consumer_unsecured,Consumer Unsecured,15053.94,17971.3,3,8,731,0.0,0.3423,1.0,0.3091,0.387,0,0.8021,Southeast
RRB-01037,consumer_unsecured,Consumer Unsecured,23252.17,31889.5,4,5,728,0.0,0.4629,1.0,0.4923,0.2994,0,0.7909,Mountain
RRB-01038,consumer_unsecured,Consumer Unsecured,19717.39,25076.8,6,9,611,0.0,0.44,1.0,0.79,0.0832,0,1.1021,Midwest
RRB-01039,consumer_unsecured,Consumer Unsecured,13368.43,16419.64,11,8,673,0.0,0.5705,1.0,0.881,0.2727,0,1.0036,Southeast
RRB-01040,consumer_unsecured,Consumer Unsecured,31640.96,38759.67,4,5,676,0.0,0.5964,1.0,0.3168,0.4552,0,0.8387,Northeast
RRB-01041,consumer_unsecured,Consumer Unsecured,6815.34,7952.11,10,7,588,0.0,0.3669,1.0,0.9062,0.2983,0,0.8994,Mountain
RRB-01042,consumer_unsecured,Consumer Unsecured,25429.47,31387.16,7,10,712,0.0,0.3195,1.0,0.7391,0.2943,0,1.0855,Mountain
RRB-01043,consumer_unsecured,Consumer Unsecured,11043.64,12207.76,7,6,586,0.0,0.3979,1.0,0.3754,0.2131,0,0.9994,Northeast
RRB-01044,consumer_unsecured,Consumer Unsecured,2834.57,3730.05,10,6,627,0.0,0.4198,1.0,0.659,0.345,0,0.9771,Midwest
RRB-01045,consumer_unsecured,Consumer Unsecured,26225.55,32999.25,12,8,633,0.0,0.3364,1.0,0.913,0.3967,0,1.1147,Mountain
RRB-01046,consumer_unsecured,Consumer Unsecured,28004.45,40172.6,11,8,659,0.0,0.5229,1.0,0.7611,0.4914,0,0.7599,Northeast
RRB-01047,consumer_unsecured,Consumer Unsecured,29011.47,32080.16,10,8,695,0.0,0.6016,1.0,0.5787,0.1904,0,0.7926,Northeast
RRB-01048,consumer_unsecured,Consumer Unsecured,21985.99,24351.36,6,6,671,0.0,0.3115,1.0,0.3074,0.3543,0,0.7743,Midwest
RRB-01049,consumer_unsecured,Consumer Unsecured,22477.35,32133.88,7,8,662,0.0,0.4807,1.0,0.7163,0.1575,0,0.8924,Northeast
RRB-01050,consumer_unsecured,Consumer Unsecured,15512.54,20995.15,12,6,637,0.0,0.5863,1.0,0.8322,0.2315,1,0.9686,Midwest
RRB-01051,consumer_unsecured,Consumer Unsecured,16314.15,17315.29,5,5,609,0.0,0.3284,1.0,0.2785,0.3933,0,1.0135,Southeast
RRB-01052,consumer_unsecured,Consumer Unsecured,11147.36,15676.33,8,9,724,0.0,0.5883,1.0,0.4816,0.1073,0,0.7557,Midwest
RRB-01053,consumer_unsecured,Consumer Unsecured,28842.91,34624.19,4,9,677,0.0,0.3242,1.0,0.8952,0.1469,0,1.0655,Midwest
RRB-01054,consumer_unsecured,Consumer Unsecured,12017.82,16510.13,6,8,674,0.0,0.393,1.0,0.5807,0.5186,0,0.8222,Southeast
RRB-01055,consumer_unsecured,Consumer Unsecured,25619.35,34211.54,8,8,662,0.0,0.4617,1.0,0.5028,0.3442,0,0.9105,Northeast
RRB-01056,consumer_unsecured,Consumer Unsecured,11111.81,14254.62,10,10,710,0.0,0.5087,1.0,0.6946,0.4902,0,0.9714,Midwest
