application_id,channel,region,annual_income_k,requested_amount_k,bureau_score,dti_ratio,utilization_rate,delinquency_12m,inquiries_6m,employment_tenure_mo,recent_cash_buffer_mo,thin_file_flag,target_default,pd_estimate,score,decision,reason_1,reason_2,reason_3
APP-00472,branch,west,28.05,19.12,557,0.7913,0.3775,0,1,62.0,5.99,0,1,0.705386,462,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00473,branch,west,130.34,11.06,714,0.0602,0.0884,0,2,23.5,5.83,0,0,0.153535,766,approve,RECENT_CREDIT_SEEKING,HIGH_DTI,HIGH_UTILIZATION
APP-00474,branch,south,71.75,23.18,704,0.3645,0.3228,1,3,39.7,7.62,0,1,0.402067,629,decline,RECENT_DELINQUENCY,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00475,direct,northeast,77.09,20.57,725,0.5437,0.3071,1,1,65.6,4.74,0,0,0.377501,642,review,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00476,direct,midwest,94.95,18.63,673,0.2671,0.3211,0,0,51.6,5.42,0,0,0.249085,713,approve,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00477,broker,northeast,64.67,12.25,679,0.7224,0.897,1,3,80.9,5.56,0,1,0.685843,473,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-00478,direct,west,88.82,18.62,700,0.1408,0.5254,0,1,69.1,6.18,0,0,0.213827,732,approve,HIGH_UTILIZATION,LOW_BUREAU_SCORE,HIGH_DTI
APP-00479,branch,west,84.41,5.09,676,0.6964,0.6697,0,0,27.4,3.55,1,0,0.589443,526,decline,HIGH_DTI,THIN_CREDIT_FILE,HIGH_UTILIZATION
APP-00480,branch,midwest,130.3,28.14,602,0.2988,0.5763,0,3,61.9,3.24,1,1,0.723227,452,decline,LOW_BUREAU_SCORE,THIN_CREDIT_FILE,HIGH_UTILIZATION
APP-00481,broker,west,104.04,25.86,648,0.3037,0.2655,0,5,39.2,3.99,0,1,0.495641,577,decline,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING,HIGH_DTI
APP-00482,direct,northeast,74.61,25.28,711,0.7413,0.3804,0,0,102.1,5.04,0,0,0.313285,678,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00483,branch,west,51.38,24.8,670,0.2562,0.3925,2,1,34.2,1.83,1,1,0.726601,450,decline,RECENT_DELINQUENCY,THIN_CREDIT_FILE,LOW_BUREAU_SCORE
APP-00484,broker,south,92.03,15.65,638,0.1886,0.6607,0,2,25.8,1.66,1,0,0.627142,505,decline,LOW_BUREAU_SCORE,THIN_CREDIT_FILE,HIGH_UTILIZATION
APP-00485,branch,northeast,107.21,18.66,624,0.6466,0.7939,0,3,49.4,7.62,0,1,0.644876,495,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00486,broker,west,100.7,18.51,705,0.2889,0.6718,0,2,39.7,3.94,0,0,0.326133,671,review,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00487,branch,northeast,40.92,22.92,674,0.5887,0.3432,0,6,31.4,3.98,1,1,0.69073,470,decline,RECENT_CREDIT_SEEKING,HIGH_DTI,THIN_CREDIT_FILE
APP-00488,direct,midwest,56.72,19.6,659,0.3577,0.8595,1,3,28.9,5.78,0,0,0.612023,513,decline,HIGH_UTILIZATION,LOW_BUREAU_SCORE,RECENT_DELINQUENCY
APP-00489,direct,northeast,141.91,16.95,690,0.06,0.5182,0,0,56.1,3.11,0,0,0.23272,722,approve,HIGH_UTILIZATION,LOW_BUREAU_SCORE,LOW_CASH_BUFFER
APP-00490,broker,northeast,61.19,14.52,644,0.2102,0.7366,1,3,40.7,1.86,1,0,0.765968,429,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-00491,branch,northeast,50.97,15.15,635,0.7509,0.2633,0,2,75.3,7.5,0,0,0.523954,562,decline,HIGH_DTI,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING
APP-00492,direct,west,81.84,14.43,732,0.1719,0.5266,0,0,31.1,5.86,0,1,0.169695,757,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_CASH_BUFFER
APP-00493,broker,midwest,67.68,17.28,712,0.5828,0.8272,1,3,45.2,10.26,0,1,0.544215,551,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-00494,direct,west,94.02,20.9,697,0.4592,0.3267,0,1,87.5,4.16,0,0,0.302725,684,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00495,branch,west,95.99,9.54,698,0.4381,0.5601,0,3,58.1,0.2,0,0,0.483702,584,decline,HIGH_DTI,LOW_CASH_BUFFER,RECENT_CREDIT_SEEKING
APP-00496,branch,midwest,76.08,15.47,635,0.1625,0.3308,1,1,43.1,3.0,0,1,0.506089,572,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,LOW_CASH_BUFFER
APP-00497,direct,midwest,71.53,25.89,679,0.2283,0.4555,1,0,4.2,3.67,1,0,0.558799,543,decline,RECENT_DELINQUENCY,THIN_CREDIT_FILE,LOW_BUREAU_SCORE
APP-00498,branch,northeast,85.76,18.39,700,0.1457,0.889,0,1,30.3,4.26,0,0,0.294513,688,approve,HIGH_UTILIZATION,LOW_BUREAU_SCORE,HIGH_DTI
APP-00499,direct,west,72.24,16.31,599,0.5169,0.568,0,1,27.9,4.33,1,1,0.709319,460,decline,LOW_BUREAU_SCORE,HIGH_DTI,THIN_CREDIT_FILE
APP-00500,branch,midwest,87.38,24.66,696,0.1496,0.3388,1,2,45.7,4.6,0,0,0.354184,655,review,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-00501,direct,northeast,100.27,19.9,751,0.6143,0.2352,0,1,41.7,3.41,0,1,0.297241,687,approve,HIGH_DTI,LOW_CASH_BUFFER,HIGH_UTILIZATION
APP-00502,branch,midwest,129.33,16.94,612,0.4632,0.4095,1,1,22.3,2.35,0,1,0.685334,473,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_DELINQUENCY
APP-00503,direct,midwest,128.45,18.52,636,0.2124,0.395,1,1,29.7,3.31,0,0,0.524653,561,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00504,broker,west,99.32,3.0,687,0.1286,0.7013,2,1,29.5,2.89,1,1,0.683589,474,decline,RECENT_DELINQUENCY,HIGH_UTILIZATION,THIN_CREDIT_FILE
APP-00505,broker,northeast,46.59,13.25,642,0.4551,0.8009,1,0,58.7,5.07,1,1,0.703608,463,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00506,branch,midwest,97.4,27.57,669,0.3001,0.6288,0,3,49.8,4.57,0,1,0.425767,616,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00507,direct,west,60.53,29.72,678,0.2458,0.7957,3,1,22.4,4.65,1,0,0.811179,404,decline,RECENT_DELINQUENCY,HIGH_UTILIZATION,THIN_CREDIT_FILE
APP-00508,branch,northeast,72.04,10.24,680,0.1584,0.6907,0,2,92.8,6.1,0,0,0.306128,682,approve,HIGH_UTILIZATION,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING
APP-00509,direct,west,86.62,23.3,725,0.6188,0.338,0,3,68.6,7.62,0,0,0.324617,671,review,HIGH_DTI,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-00510,direct,west,131.62,18.87,761,0.125,0.3589,0,0,82.4,2.18,0,0,0.191475,745,approve,LOW_CASH_BUFFER,HIGH_UTILIZATION,HIGH_DTI
APP-00511,direct,northeast,99.6,21.14,705,0.5892,0.1891,0,1,43.6,6.49,0,1,0.266959,703,approve,HIGH_DTI,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING
APP-00512,broker,south,116.61,6.56,694,0.3935,0.4597,1,0,53.4,6.28,0,0,0.359178,652,review,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-00513,branch,northeast,84.83,8.89,655,0.4393,0.896,0,1,35.7,3.95,1,1,0.623414,507,decline,HIGH_UTILIZATION,LOW_BUREAU_SCORE,HIGH_DTI
APP-00514,branch,northeast,35.86,18.8,540,0.3277,0.7,1,0,7.4,4.6,1,1,0.86112,376,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00515,branch,midwest,119.24,20.56,643,0.3768,0.5415,0,2,50.9,7.29,0,0,0.432638,612,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00516,branch,midwest,116.83,15.82,673,0.7966,0.5403,0,2,50.5,6.19,0,1,0.494491,578,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00517,direct,west,80.08,16.37,698,0.2521,0.5404,4,1,5.9,3.0,1,1,0.86825,372,decline,RECENT_DELINQUENCY,THIN_CREDIT_FILE,HIGH_UTILIZATION
APP-00518,direct,northeast,79.1,9.92,608,0.3382,0.3529,2,5,43.6,6.17,1,0,0.865374,374,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING
APP-00519,direct,south,88.14,13.54,712,0.4979,0.4818,0,1,42.2,5.11,0,1,0.287832,692,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00520,direct,midwest,84.59,13.53,677,0.5926,0.694,0,0,41.0,4.82,1,0,0.529746,559,decline,HIGH_DTI,THIN_CREDIT_FILE,HIGH_UTILIZATION
APP-00521,branch,south,63.59,23.34,811,0.3866,0.6924,0,1,3.4,6.46,0,0,0.291846,689,approve,HIGH_DTI,HIGH_UTILIZATION,SHORT_EMPLOYMENT_TENURE
APP-00522,branch,west,74.46,24.54,750,0.4465,0.8796,0,3,86.9,5.55,0,1,0.372273,645,review,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00523,broker,south,55.12,15.7,674,0.2369,0.476,1,0,85.7,6.98,0,0,0.360734,652,review,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00524,broker,northeast,60.05,30.17,717,0.06,0.7639,0,1,38.8,6.96,0,0,0.197221,742,approve,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING,HIGH_DTI
APP-00525,direct,northeast,131.87,18.33,699,0.2256,0.6396,1,3,27.8,2.74,0,1,0.498961,576,decline,RECENT_DELINQUENCY,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00526,branch,northeast,104.38,9.84,717,0.3732,0.793,0,2,54.9,5.48,0,1,0.313153,678,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00527,broker,south,87.68,3.0,715,0.2681,0.5222,1,1,30.5,4.9,0,1,0.338814,664,review,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-00528,branch,west,143.64,7.24,679,0.3547,0.2934,0,0,84.3,5.27,0,0,0.258178,708,approve,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00529,broker,northeast,64.92,23.98,668,0.3232,0.7475,1,0,85.5,8.28,0,1,0.449935,603,decline,HIGH_UTILIZATION,LOW_BUREAU_SCORE,RECENT_DELINQUENCY
APP-00530,direct,west,100.78,21.68,661,0.2124,0.8022,0,2,66.6,4.21,0,0,0.421883,618,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00531,direct,west,142.39,10.49,673,0.5078,0.4645,0,2,69.7,4.16,0,1,0.42798,615,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00532,direct,south,57.72,20.89,760,0.4258,0.6056,0,1,78.8,5.32,0,0,0.267192,703,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00533,branch,northeast,80.58,34.85,740,0.7136,0.2697,0,0,26.1,5.17,1,1,0.379045,642,review,HIGH_DTI,THIN_CREDIT_FILE,HIGH_UTILIZATION
APP-00534,direct,south,99.92,23.73,753,0.6604,0.6648,0,1,27.7,6.06,0,0,0.327487,670,review,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00535,branch,midwest,107.21,13.23,608,0.1951,0.3692,1,0,87.8,4.89,0,1,0.513746,567,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00536,direct,south,109.57,26.98,751,0.7504,0.2301,0,3,49.6,0.2,0,1,0.470783,591,decline,HIGH_DTI,LOW_CASH_BUFFER,RECENT_CREDIT_SEEKING
APP-00537,branch,northeast,107.77,22.16,770,0.4534,0.5251,0,0,44.9,4.21,0,0,0.255095,710,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_CASH_BUFFER
APP-00538,branch,south,111.33,9.4,641,0.7572,0.8358,1,3,40.4,1.37,1,1,0.885823,363,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00539,direct,midwest,96.68,8.65,653,0.6139,0.5971,0,1,38.5,1.23,1,0,0.685549,473,decline,HIGH_DTI,LOW_BUREAU_SCORE,THIN_CREDIT_FILE
APP-00540,branch,northeast,49.69,21.69,818,0.6296,0.5985,1,4,68.7,4.92,1,1,0.676751,478,decline,HIGH_DTI,RECENT_CREDIT_SEEKING,RECENT_DELINQUENCY
APP-00541,branch,south,74.48,14.59,623,0.3824,0.2944,1,0,75.1,5.94,0,0,0.500314,575,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_DTI
APP-00542,direct,south,99.49,18.05,688,0.2897,0.2696,1,2,63.6,9.28,0,0,0.37433,644,review,RECENT_DELINQUENCY,HIGH_DTI,LOW_BUREAU_SCORE
APP-00543,broker,midwest,65.0,18.45,670,0.5505,0.217,0,5,50.6,1.75,1,0,0.681802,475,decline,HIGH_DTI,RECENT_CREDIT_SEEKING,THIN_CREDIT_FILE
APP-00544,direct,midwest,80.43,13.54,644,0.2159,0.255,0,1,77.5,7.46,0,0,0.30132,684,approve,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00545,branch,south,101.1,12.19,643,0.6415,0.5794,0,2,75.5,4.98,0,0,0.548628,548,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00546,broker,west,108.43,26.84,700,0.6027,0.7381,0,1,30.9,2.79,0,1,0.437147,610,decline,HIGH_DTI,HIGH_UTILIZATION,LOW_CASH_BUFFER
APP-00547,broker,midwest,80.26,16.94,743,0.529,0.5141,1,1,54.6,5.35,0,0,0.395747,632,decline,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00548,direct,midwest,92.8,19.11,738,0.6511,0.5756,0,1,59.0,8.47,0,0,0.310695,679,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00549,branch,midwest,112.44,9.45,658,0.4615,0.3684,0,0,27.8,2.64,1,0,0.523956,562,decline,LOW_BUREAU_SCORE,HIGH_DTI,THIN_CREDIT_FILE
APP-00550,direct,west,108.87,6.59,728,0.312,0.1779,0,1,68.6,5.03,0,1,0.190909,745,approve,HIGH_DTI,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-00551,broker,south,48.58,18.57,721,0.571,0.395,0,0,45.1,4.73,1,1,0.366018,649,review,HIGH_DTI,THIN_CREDIT_FILE,HIGH_UTILIZATION
APP-00552,branch,south,165.43,23.84,595,0.6915,0.5862,0,2,19.5,5.94,1,1,0.769713,427,decline,LOW_BUREAU_SCORE,HIGH_DTI,THIN_CREDIT_FILE
APP-00553,broker,northeast,80.47,12.09,667,0.2196,0.2819,0,2,51.9,6.26,0,1,0.287709,692,approve,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00554,direct,west,140.36,16.7,683,0.2321,0.7961,0,2,43.9,1.33,1,0,0.563531,540,decline,HIGH_UTILIZATION,THIN_CREDIT_FILE,LOW_CASH_BUFFER
APP-00555,direct,south,102.39,25.79,591,0.3946,0.405,0,0,64.7,3.56,0,1,0.528015,560,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00556,direct,northeast,106.93,20.82,730,0.2546,0.4993,1,0,69.3,5.88,0,0,0.272657,700,approve,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-00557,broker,west,106.39,14.18,600,0.568,0.372,0,3,55.1,1.66,1,1,0.790218,415,decline,LOW_BUREAU_SCORE,HIGH_DTI,THIN_CREDIT_FILE
APP-00558,broker,northeast,62.91,22.23,724,0.1332,0.3518,0,2,48.9,3.97,0,0,0.211486,734,approve,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION,LOW_CASH_BUFFER
APP-00559,branch,west,114.65,26.73,777,0.6204,0.3592,0,1,58.5,4.85,0,0,0.290788,690,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00560,branch,midwest,63.0,7.76,758,0.2397,0.5042,0,2,78.9,5.68,1,0,0.329792,669,review,THIN_CREDIT_FILE,HIGH_UTILIZATION,HIGH_DTI
APP-00561,branch,south,59.83,8.6,695,0.624,0.6205,1,2,38.3,4.28,1,1,0.684646,473,decline,HIGH_DTI,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-00562,broker,south,93.92,9.23,656,0.6682,0.3693,0,2,53.3,4.83,0,1,0.490059,580,decline,HIGH_DTI,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING
APP-00563,broker,west,74.75,21.81,676,0.4718,0.5767,0,0,67.0,1.78,0,1,0.413103,623,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00564,branch,west,116.99,18.48,681,0.7256,0.5268,0,3,43.4,8.03,0,1,0.483781,584,decline,HIGH_DTI,RECENT_CREDIT_SEEKING,LOW_BUREAU_SCORE
APP-00565,direct,midwest,119.31,18.51,627,0.1039,0.5506,2,3,36.4,4.31,0,1,0.704776,462,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING
APP-00566,direct,west,91.47,13.94,713,0.7857,0.6359,0,2,43.4,5.98,0,0,0.409816,625,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00567,direct,south,105.42,25.58,706,0.4195,0.7692,2,1,42.0,7.48,1,1,0.675038,479,decline,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-00568,broker,midwest,67.65,15.57,662,0.3672,0.8093,0,4,49.5,2.14,0,1,0.586429,527,decline,HIGH_UTILIZATION,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING
APP-00569,broker,northeast,43.2,16.52,749,0.5418,0.3624,0,2,70.1,4.17,1,0,0.430211,613,decline,HIGH_DTI,THIN_CREDIT_FILE,RECENT_CREDIT_SEEKING
APP-00570,broker,south,177.46,21.76,582,0.3803,0.225,0,3,58.5,3.05,0,1,0.626667,505,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00571,broker,south,55.99,14.66,688,0.3521,0.8163,1,1,38.4,3.56,1,1,0.6357,500,decline,HIGH_UTILIZATION,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-00572,broker,midwest,72.59,11.95,721,0.243,0.514,0,1,49.7,2.89,0,0,0.250387,712,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_CASH_BUFFER
APP-00573,branch,midwest,64.39,24.77,682,0.5469,0.4829,0,1,66.6,10.19,0,0,0.349544,658,review,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00574,branch,northeast,141.66,3.97,654,0.4024,0.8489,1,3,78.3,4.41,0,0,0.663726,485,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00575,direct,south,116.14,15.51,601,0.5523,0.4647,0,1,53.9,7.11,0,1,0.545559,550,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00576,direct,northeast,99.68,23.93,628,0.224,0.6796,1,2,26.7,4.82,0,0,0.600068,520,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00577,branch,midwest,55.07,26.88,652,0.4389,0.7038,1,0,61.6,7.18,0,1,0.519673,564,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_DELINQUENCY
APP-00578,branch,midwest,107.16,21.08,577,0.4545,0.6481,0,1,26.1,1.64,1,1,0.790991,415,decline,LOW_BUREAU_SCORE,HIGH_DTI,THIN_CREDIT_FILE
APP-00579,branch,midwest,88.98,15.25,616,0.1385,0.594,0,1,56.3,5.27,0,0,0.413566,623,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00580,direct,south,100.57,25.98,632,0.3457,0.7296,0,0,62.3,2.61,0,0,0.490145,580,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00581,branch,northeast,40.97,16.2,702,0.1716,0.2957,0,3,73.1,6.89,0,0,0.236974,720,approve,RECENT_CREDIT_SEEKING,HIGH_DTI,HIGH_UTILIZATION
APP-00582,branch,south,96.08,16.43,709,0.2311,0.58,0,1,32.4,4.48,0,0,0.250291,712,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00583,branch,west,118.47,16.26,737,0.6081,0.8019,1,1,85.2,6.33,0,1,0.458098,598,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-00584,branch,northeast,82.55,11.61,674,0.1079,0.6027,0,0,61.6,6.63,0,0,0.237094,720,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00585,branch,west,37.49,40.95,695,0.3659,0.5008,1,1,69.0,5.89,1,0,0.516198,566,decline,RECENT_DELINQUENCY,THIN_CREDIT_FILE,HIGH_DTI
APP-00586,direct,midwest,125.17,9.09,664,0.6363,0.98,1,2,45.9,0.2,1,1,0.849534,383,decline,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00587,branch,midwest,116.34,19.04,676,0.2473,0.6684,0,1,4.0,7.55,0,1,0.342665,662,review,HIGH_UTILIZATION,LOW_BUREAU_SCORE,HIGH_DTI
APP-00588,direct,west,121.9,21.02,563,0.2908,0.0764,0,2,23.3,4.94,0,1,0.544371,551,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00589,branch,midwest,58.52,15.7,693,0.5436,0.162,1,1,92.5,5.52,0,0,0.39977,630,decline,HIGH_DTI,RECENT_DELINQUENCY,LOW_BUREAU_SCORE
APP-00590,branch,south,104.14,3.0,663,0.3921,0.7323,2,1,28.3,4.06,0,1,0.681968,475,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00591,direct,west,103.2,20.61,681,0.2005,0.3263,0,2,75.7,2.05,0,0,0.335448,666,review,LOW_BUREAU_SCORE,LOW_CASH_BUFFER,RECENT_CREDIT_SEEKING
APP-00592,broker,west,93.38,27.01,712,0.5228,0.7211,0,5,93.5,3.62,1,1,0.623744,507,decline,RECENT_CREDIT_SEEKING,HIGH_DTI,HIGH_UTILIZATION
APP-00593,direct,northeast,131.49,14.43,678,0.3734,0.6128,0,1,86.1,7.65,0,0,0.328825,669,review,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00594,direct,midwest,92.78,23.36,656,0.3638,0.4667,0,2,47.6,5.4,0,0,0.39682,632,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00595,direct,south,79.45,17.33,713,0.1932,0.2938,0,1,11.9,5.73,0,1,0.19666,742,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00596,direct,south,106.52,25.17,660,0.6298,0.4658,0,3,108.0,1.1,0,1,0.602543,519,decline,HIGH_DTI,LOW_BUREAU_SCORE,LOW_CASH_BUFFER
APP-00597,broker,south,119.03,20.45,764,0.5426,0.6046,1,2,49.7,5.08,0,1,0.456352,599,decline,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00598,broker,northeast,85.55,25.2,664,0.2794,0.735,1,1,71.4,3.93,0,0,0.524696,561,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-00599,branch,west,124.98,15.22,697,0.3926,0.3913,1,0,2.0,5.85,0,0,0.386224,638,review,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-00600,direct,south,35.94,12.45,601,0.664,0.9273,1,1,37.5,1.31,1,1,0.892724,359,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00601,broker,west,28.07,15.02,653,0.5023,0.6207,0,1,38.5,2.29,1,1,0.6353,501,decline,LOW_BUREAU_SCORE,HIGH_DTI,THIN_CREDIT_FILE
APP-00602,direct,west,76.85,13.52,665,0.4259,0.3356,0,1,4.8,4.24,0,1,0.401629,629,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00603,direct,west,66.61,19.88,685,0.244,0.8563,1,0,40.7,1.93,1,0,0.617993,510,decline,HIGH_UTILIZATION,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-00604,direct,south,58.17,9.64,763,0.8049,0.5394,0,5,30.8,2.04,1,0,0.690954,470,decline,HIGH_DTI,RECENT_CREDIT_SEEKING,THIN_CREDIT_FILE
APP-00605,broker,midwest,75.0,16.35,770,0.6618,0.7779,0,5,58.0,1.23,1,0,0.703522,463,decline,HIGH_DTI,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-00606,direct,midwest,66.12,30.62,727,0.5001,0.611,0,0,78.8,4.67,0,0,0.271082,701,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_CASH_BUFFER
APP-00607,direct,midwest,70.98,23.14,684,0.2742,0.8601,0,1,22.2,4.56,1,1,0.482925,584,decline,HIGH_UTILIZATION,THIN_CREDIT_FILE,LOW_BUREAU_SCORE
APP-00608,direct,west,118.91,21.81,656,0.1373,0.5891,0,1,68.7,5.93,0,0,0.307083,681,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00609,branch,northeast,76.87,9.53,674,0.3919,0.6159,0,1,76.3,8.97,0,0,0.343665,661,review,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00610,branch,midwest,142.42,9.5,727,0.5896,0.5259,1,3,80.2,4.32,0,0,0.50937,570,decline,HIGH_DTI,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING
APP-00611,broker,northeast,100.56,22.97,734,0.1131,0.4706,1,0,47.2,2.98,0,0,0.283635,694,approve,RECENT_DELINQUENCY,HIGH_UTILIZATION,LOW_CASH_BUFFER
APP-00612,direct,midwest,148.65,21.09,651,0.4762,0.7233,0,1,64.3,5.56,0,0,0.452997,601,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00613,direct,midwest,79.66,9.38,613,0.06,0.2054,1,0,57.3,8.16,0,0,0.403366,628,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00614,direct,south,89.76,15.66,648,0.6449,0.7954,1,3,22.2,7.39,0,1,0.708985,460,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
